Id,Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,CIK,binaryRating,GPT_description
1698,A,Accenture plc,ACN,Standard & Poor's Ratings Services,8/2/2013,Miscellaneous,1.451316323,1.098829431,0.69009826,40.02696527,0.107976812,0.116946952,0.30874801,0.142746572,0.194573336,0.40828106,0.66164414,1.80199186,38.98327508,2.400487199,0.705924492,0.220782334,0.888108181,4.544332893,8.72825267,3.400487199,0.116946952,8.502340226,5.116868631,0.108675957,21.84341442,1467373.0,1,"Accenture plc, a global consulting and professional services company, displays a strong overall credit profile based on the provided financial indicators. The company exhibits a healthy liquidity position, as reflected by its current ratio of 1.45, indicating that it has sufficient current assets to cover its short-term liabilities. The quick ratio of 1.10 further strengthens this assessment, suggesting that Accenture can meet its immediate obligations without relying heavily on inventory.

Moreover, Accenture demonstrates effective management of its profitability, with net profit margin of 10.80% and a gross profit margin of 30.87%. These figures reflect the company's ability to generate profits from its operations and efficiently manage its costs. The return on equity of 66.16% indicates that Accenture effectively utilizes shareholder investments to generate substantial returns.

Additionally, Accenture's asset turnover ratio of 1.80 signifies its efficiency in utilizing its assets to generate revenue. The company also excels in managing its debt, with a debt-equity ratio of 2.40 and a debt ratio of 70.59%, indicating a moderate level of leverage. Furthermore, the effective tax rate of 22.08% suggests that Accenture efficiently manages its tax obligations.

Furthermore, Accenture's strong free cash flow operating cash flow ratio of 0.89 and free cash flow per share of 4.54 demonstrate its ability to generate cash from its core operations. This provides the company with the flexibility to invest in growth opportunities, pay dividends, or reduce debt.

In conclusion, Accenture plc showcases a robust credit position, demonstrating strong liquidity, profitability, efficient asset utilization, and prudent debt management. The company's ability to generate consistent profits, maintain low leverage, and generate cash flows contributes to its overall creditworthiness."
391,AA,Colgate-Palmolive Company,CL,Fitch Ratings,6/15/2012,Consumer Non-Durables,1.184607104,0.769913886,0.236275565,36.53489901,0.145273097,0.226425242,0.573084738,0.229532688,0.191056272,0.42062611,1.023578947,1.315152468,4.562159215,4.357473684,0.81334486,0.325943521,0.814571823,4.831046488,2.428834733,5.357473684,0.226425242,6.042775223,5.930780258,0.173060834,5.742765273,21665.0,1,"The Colgate-Palmolive Company, based on its financial indicators, exhibits a mixed credit profile. The company presents a strong liquidity position, as reflected by its current ratio of 1.18, indicating a healthy ability to meet short-term obligations. However, its quick ratio of 0.77 and cash ratio of 0.24 suggest a lower level of immediate liquidity.

Profitability metrics also provide insights into the company's creditworthiness. Colgate-Palmolive demonstrates a net profit margin of 14.53%, indicating a reasonable ability to generate profits from sales. Moreover, its return on assets and return on capital employed are 19.11% and 42.06% respectively, reflecting efficient utilization of assets and capital. However, the return on equity is exceptionally high at 102.36%, suggesting potential risk associated with excessive leverage.

The company's operating performance is generally favorable, with a gross profit margin of 57.31% and an operating profit margin of 22.95%. This indicates effective cost management and operations. Additionally, Colgate-Palmolive exhibits strong asset turnover and fixed asset turnover ratios, signifying efficient use of assets.

On the other hand, the company's debt ratios are concerning. With a debt-equity ratio of 4.36 and a debt ratio of 81.33%, Colgate-Palmolive appears heavily reliant on debt financing. This raises potential solvency issues and increases the financial risk associated with the company.

In summary, while Colgate-Palmolive demonstrates strong liquidity and profitability, its high debt levels pose a risk to its overall creditworthiness. It is important for investors and stakeholders to carefully assess the company's financial health, considering its reliance on debt and the potential impact on its long-term sustainability."
592,BBB,Sempra Energy,SRE,Moody's Investors Service,9/19/2012,Public Utilities,0.8677783,0.403006106,0.111554721,43.35959366,0.089043226,0.097750596,1.0,0.043536851,0.023534891,0.029248472,0.083544058,0.264308611,0.38295423,2.54979576,0.718293652,0.062566278,-0.46481665,-3.886520238,2.361744708,3.54979576,0.097750596,16.02101109,8.361404948,0.209184202,0.0,1032208.0,1,"Sempra Energy is a company with mixed financial indicators that reflect a somewhat uncertain credit situation. While the company's binary rating is not provided, we can analyze its financial metrics to assess its overall creditworthiness.

Sempra Energy's liquidity ratios, such as the current ratio and quick ratio, indicate a lower ability to meet short-term obligations. Additionally, the cash ratio suggests a relatively low level of cash reserves compared to its current liabilities. This may raise concerns about the company's ability to handle unexpected financial obligations.

Profitability ratios, such as net profit margin and return on assets, demonstrate moderate performance. However, the pretax profit margin and return on capital employed are relatively low, indicating potential inefficiencies in managing costs and investments. The gross profit margin is at its maximum, suggesting efficient management of production costs.

Sempra Energy's leverage ratios, such as the debt-equity ratio and debt ratio, indicate a relatively high level of debt compared to equity and total assets. This raises concerns about the company's ability to meet its long-term financial obligations.

The company's operating cash flow ratios, such as free cash flow operating cash flow ratio and operating cash flow sales ratio, are negative and relatively low, respectively. This suggests that Sempra Energy may face challenges in generating sufficient cash flows from its operating activities.

In summary, Sempra Energy's overall credit situation appears to be somewhat uncertain. While the company demonstrates moderate profitability and asset management, its liquidity and leverage ratios raise concerns about its ability to meet short-term and long-term financial obligations. Additionally, the negative free cash flow and low operating cash flow sales ratio indicate potential cash flow challenges. It is important for potential creditors or investors to further evaluate the company's financial health before making any credit decisions."
1522,BBB,"Delta Air Lines, Inc.",DAL,Fitch Ratings,9/14/2015,Transportation,0.516718019,0.196108639,0.112518544,0.0,0.111193003,0.175830385,1.0,0.191676494,0.085180863,0.200994159,0.417142857,0.766063161,1.766743348,3.897142857,0.7957993,0.367612128,0.628484925,6.250941029,4.312421581,4.897142857,0.175830385,4.322520494,9.946047679,0.194747445,2.385709078,27904.0,1,"Delta Air Lines, Inc. has a binaryRating of 1, indicating a good credit standing. The company's financial indicators suggest a stable overall credit condition. 

Delta Air Lines, Inc. has a currentRatio of 0.516718019, which implies that it may face some difficulties in meeting its short-term obligations. The quickRatio of 0.196108639 further reinforces this observation, indicating a relatively low ability to cover immediate liabilities with its liquid assets. The cashRatio of 0.112518544 also suggests a relatively low liquidity position.

The company's profitability indicators are generally positive. The netProfitMargin of 0.111193003 indicates that Delta Air Lines, Inc. generates a reasonable profit from its operations. The operatingProfitMargin of 0.191676494 suggests effective cost management and operational efficiency. The returnOnAssets of 0.085180863 indicates the company's ability to generate returns from its assets, while the returnOnCapitalEmployed of 0.200994159 suggests efficient utilization of capital.

Delta Air Lines, Inc. has a debtEquityRatio of 3.897142857, indicating a relatively high level of debt compared to its equity. The debtRatio of 0.7957993 further highlights the company's high level of debt relative to its total assets. However, the company's effectiveTaxRate of 0.367612128 suggests a reasonable tax burden.

The freeCashFlowOperatingCashFlowRatio of 0.628484925 indicates that the company generates a moderate amount of free cash flow from its operating cash flow. Delta Air Lines, Inc. also has a positive freeCashFlowPerShare of 6.250941029, indicating its ability to generate cash for shareholders.

In summary, Delta Air Lines, Inc. demonstrates a stable credit standing with positive profitability indicators. However, the company should address its liquidity concerns and high debt levels to ensure long-term financial stability."
1162,CCC,"Beazer Homes USA, Inc.",BZH,Standard & Poor's Ratings Services,7/31/2014,Capital Goods,124.2562559,14.9860416,12.67414764,86.41401291,0.236434402,-0.047269001,1.811673532,0.382944926,0.016640532,-0.003368544,0.12318446,0.070381179,7.787875542,6.402675571,0.864913707,6.080448065,1.090690414,-6.785113394,13.52409382,7.402675571,-0.047269001,24.54027375,-6.22093429,-1.103463689,-1.111063001,915840.0,0,"Beazer Homes USA, Inc. is a company that operates in the home construction industry. Based on the provided financial indicators, the overall credit condition of the company can be summarized as follows:

Liquidity: Beazer Homes has a strong liquidity position, as indicated by its current ratio of 124.26 and quick ratio of 14.99. These ratios suggest that the company has sufficient short-term assets to cover its current liabilities.

Profitability: The company has shown a positive net profit margin of 23.64%, indicating that it is generating profits from its operations. However, the pretax profit margin is negative, suggesting that the company is incurring losses before accounting for taxes.

Efficiency: Beazer Homes has a low asset turnover of 7.04%, indicating that it is not utilizing its assets efficiently to generate sales. Additionally, the company's fixed asset turnover is relatively high at 7.79, suggesting that it may have excessive fixed assets.

Debt: The company has a high debt-equity ratio of 6.40 and a debt ratio of 86.49%. These ratios indicate that Beazer Homes has a significant amount of debt compared to its equity and total assets, which may increase its financial risk.

Cash Flow: The company has negative free cash flow per share and negative operating cash flow per share. This suggests that Beazer Homes is not generating enough cash from its operations and may rely on external financing to meet its financial obligations.

Overall, Beazer Homes USA, Inc. has a strong liquidity position but faces challenges in terms of profitability, asset efficiency, and high debt levels. It is important for investors and stakeholders to closely monitor the company's financial performance and debt management strategies."
1086,BB,IAC/InterActiveCorp,IAC,Standard & Poor's Ratings Services,2/13/2015,Consumer Services,2.305618781,2.058210204,1.469543915,27.71187893,0.133419112,0.086806535,0.715979209,0.121794911,0.097049085,0.074961038,0.208274492,0.727400174,10.28088766,1.146073728,0.534032784,0.131041867,0.865031789,3.460280859,10.8582437,2.146073728,0.086806535,13.30677104,4.000177686,0.136369703,10.88151005,1800227.0,0,"IAC/InterActiveCorp, a company with a binaryRating of 0, demonstrates a strong overall credit profile based on various financial indicators. Its current ratio, quick ratio, and cash ratio indicate a healthy liquidity position, suggesting the company has sufficient short-term assets to cover its obligations. 

Furthermore, IAC/InterActiveCorp exhibits impressive profitability ratios, such as a net profit margin, pretax profit margin, and gross profit margin. These ratios signify the company's ability to generate profits from its operations and effectively manage costs.

Return on assets, return on capital employed, and return on equity ratios indicate that IAC/InterActiveCorp efficiently utilizes its resources to generate returns for its investors. The company's asset turnover and fixed asset turnover ratios demonstrate its ability to generate sales relative to its asset base.

While IAC/InterActiveCorp has a moderate debt-equity ratio, it remains within an acceptable range, suggesting a balanced capital structure. The effective tax rate is relatively low, indicating efficient tax management.

The company's free cash flow operating cash flow ratio and free cash flow per share indicate a strong cash generation capability, providing financial flexibility for future investments and dividends.

Overall, IAC/InterActiveCorp exhibits positive financial indicators across various aspects of its business, including liquidity, profitability, efficiency, and cash generation. These factors contribute to a favorable credit profile and suggest the company is well-positioned to meet its financial obligations and support future growth."
1495,B,"CoreLogic, Inc.",CLGX,Standard & Poor's Ratings Services,7/20/2016,Technology,0.586287684,0.571599336,0.107762922,50.32815175,0.05456947,0.08397911,1.0,0.140630466,0.027267837,0.050623118,0.106233001,0.499690342,4.346752775,2.895908609,0.743320468,0.332516131,0.804821078,3.803810199,1.289570524,3.895908609,0.08397911,10.19332415,4.726280542,0.211803804,6.203423974,36047.0,0,"Based on the financial indicators provided, CoreLogic, Inc. shows mixed signals regarding its overall credit condition.

The company's liquidity ratios, including the current ratio and quick ratio, indicate a relatively weak ability to cover short-term obligations with its current assets. Additionally, the cash ratio suggests a low level of cash reserves, which may limit the company's ability to meet immediate financial demands.

CoreLogic, Inc. exhibits a moderate net profit margin, indicating a reasonable level of profitability. However, the low pretax profit margin suggests that the company's profitability may be impacted by higher tax obligations. The gross profit margin, on the other hand, indicates that the company is able to generate substantial profits from its operations.

The return on assets and return on capital employed ratios suggest that the company may not be efficiently utilizing its assets and capital to generate profits. The return on equity ratio, however, indicates that the company is able to generate a satisfactory return for its shareholders.

The high debt-equity ratio and debt ratio indicate a relatively high level of financial leverage, which may increase the company's financial risk. The effective tax rate suggests that the company is subject to a significant tax burden.

Overall, while CoreLogic, Inc. demonstrates some strengths in terms of profitability and return on equity, its liquidity position, asset utilization, and high debt levels raise concerns about its creditworthiness. The company should carefully manage its liquidity position and debt levels to mitigate financial risks and improve its overall credit condition."
647,BBB,Carlisle Companies Incorporated,CSL,Moody's Investors Service,6/15/2012,Basic Industries,1.978973105,0.914588427,0.121760391,55.05845868,0.055915646,0.07874089,0.209986044,0.085315553,0.05745881,0.100578355,0.120191987,1.027598075,5.754952704,1.09179388,0.521941426,0.283576211,0.583682008,1.815903803,1.215483997,2.09179388,0.07874089,10.01996852,3.111118343,0.059296015,9.767638037,790051.0,1,"Based on the financial indicators provided, Carlisle Companies Incorporated can be summarized as having a generally positive credit standing. The company demonstrates a strong liquidity position, with a current ratio of 1.978973105 and a quick ratio of 0.914588427, indicating its ability to meet short-term obligations. Furthermore, Carlisle has a healthy cash ratio of 0.121760391, suggesting that it holds a sufficient amount of cash to cover immediate expenses.

In terms of profitability, Carlisle exhibits satisfactory margins across various measures. The net profit margin stands at 0.055915646, indicating that the company effectively converts revenue into profit. The return on equity of 0.120191987 demonstrates that the company generates a favorable return for its shareholders. Additionally, Carlisle's return on assets and return on capital employed indicate efficient utilization of its resources.

The company's asset turnover of 1.027598075 and fixed asset turnover of 5.754952704 reflect its ability to generate revenue from its assets. This suggests effective management of its asset base. However, it is worth noting that Carlisle does have a moderate debt burden, with a debt-equity ratio of 1.09179388 and a debt ratio of 0.521941426. This indicates that the company relies to some extent on borrowed funds.

Overall, Carlisle Companies Incorporated appears to have a solid financial position and demonstrates strong creditworthiness. Its liquidity, profitability, and efficient asset utilization are positive indicators. However, the moderate level of debt should be taken into consideration."
1152,A,TE Connectivity Ltd.,TEL,Egan-Jones Ratings Company,2/18/2015,Technology,1.907941325,1.238239757,0.621396055,63.99043991,0.128018976,0.14347326,0.337262795,0.1469954,0.088378325,0.12322509,0.197735095,0.690353315,4.450415867,1.237370934,0.553046844,0.103707415,0.676908305,3.43902439,5.992682927,2.237370934,0.14347326,9.226784373,5.080487805,0.149726855,6.628324946,1385157.0,1,"TE Connectivity Ltd. is a company with a binaryRating of 1, indicating a good credit rating. This is supported by various financial indicators. The company has a strong liquidity position, as evident from its currentRatio of 1.91, quickRatio of 1.24, and cashRatio of 0.62. These ratios indicate the company's ability to meet short-term obligations and suggest a healthy financial position.

Furthermore, TE Connectivity Ltd. exhibits profitability with netProfitMargin of 12.8%, pretaxProfitMargin of 14.3%, grossProfitMargin of 33.7%, and operatingProfitMargin of 14.7%. These margins indicate the company's ability to generate profits from its operations.

In terms of efficiency, TE Connectivity Ltd. has a solid asset turnover of 0.69, indicating the company's effective utilization of its assets to generate sales. Additionally, the fixedAssetTurnover ratio of 4.45 suggests efficient utilization of fixed assets.

The company's capital structure is moderately leveraged, with a debtEquityRatio of 1.24 and a debtRatio of 0.55. This indicates a reasonable level of debt compared to equity, reducing financial risk.

TE Connectivity Ltd. also demonstrates a strong cash flow position, with a freeCashFlowOperatingCashFlowRatio of 0.68 and a freeCashFlowPerShare of 3.44. These ratios indicate the company's ability to generate free cash flow from its operating activities, which can be used for growth or debt repayment.

Overall, TE Connectivity Ltd. shows strong financial performance, with good liquidity, profitability, efficiency, and a reasonable capital structure. These factors contribute to the company's positive credit rating and indicate its ability to meet financial obligations and generate sustainable profits."
1367,BBB,Lear Corporation,LEA,Moody's Investors Service,9/22/2016,Capital Goods,1.350763934,0.962150013,0.30404323,54.01951222,0.05254451,0.072116006,0.113274346,0.072116006,0.09848898,0.234038088,0.318951982,1.874391451,9.190115387,2.238453487,0.691210634,0.276619592,0.673747916,15.08042608,17.65833577,3.238453487,0.072116006,6.327140176,22.38289088,0.087258051,6.231963643,842162.0,1,"Lear Corporation's overall credit condition can be summarized as stable and positive. 

The company exhibits strong liquidity and solvency ratios, with a current ratio of 1.35 and a quick ratio of 0.96, indicating its ability to meet short-term obligations. Lear Corporation also has a cash ratio of 0.30, suggesting a healthy level of cash reserves to cover immediate expenses.

Furthermore, the company demonstrates efficient management of its assets, as evidenced by a low days of sales outstanding ratio of 54 days and a high asset turnover of 1.87. This indicates that Lear Corporation efficiently converts its assets into sales and collects payments from customers in a relatively short period.

Lear Corporation's profitability indicators are also favorable. The company achieves a net profit margin of 0.05, indicating the ability to generate profit from its revenue. The return on equity is particularly noteworthy at 0.32, indicating that the company generates a significant return for its shareholders.

However, Lear Corporation has a relatively high debt-equity ratio of 2.24, suggesting a higher reliance on debt financing. This may increase the financial risk of the company.

In conclusion, Lear Corporation demonstrates strong liquidity, efficiency in asset management, and profitability. However, its high debt-equity ratio should be carefully monitored to ensure sustainable financial health."
520,BB,MSCI Inc,MSCI,Moody's Investors Service,6/15/2012,Miscellaneous,1.497207407,1.266035048,0.556996941,73.15305886,0.192525371,0.292375416,0.692380522,0.357401872,0.056079607,0.099770433,0.132870958,0.291284243,23.94654865,1.369327548,0.577939318,0.341513137,0.909367561,1.92090592,3.253071233,2.369327548,0.292375416,11.49909401,2.112353687,0.283034072,1159.610879,1408198.0,0,"Based on the given financial indicators and credit evaluation, MSCI Inc, as of June 15, 2012, demonstrates a relatively stable and favorable credit profile. 

The company exhibits a healthy liquidity position with a current ratio of 1.497, indicating its ability to meet short-term obligations. The quick ratio of 1.266 further reinforces the company's strong liquidity position, suggesting its ability to cover immediate liabilities without relying heavily on inventory.

MSCI Inc also maintains a prudent cash management strategy with a cash ratio of 0.557, indicating a sufficient cash reserve to cover short-term obligations.

The company's profitability ratios are commendable, with net profit margin at 19.25% and gross profit margin at 69.24%. These figures indicate effective cost management and revenue generation capabilities.

MSCI Inc demonstrates reasonable efficiency in asset utilization, with an asset turnover ratio of 0.291. This suggests that the company efficiently utilizes its assets to generate revenue.

The debt ratio of 57.79% and debt-equity ratio of 1.37 imply a moderate level of leverage, which could be considered acceptable for the industry. The effective tax rate of 34.15% indicates the company's compliance with tax obligations.

Furthermore, MSCI Inc exhibits strong cash flow generation, with a free cash flow operating cash flow ratio of 0.909. This suggests the company generates ample free cash flow from its operating activities.

Overall, MSCI Inc demonstrates a robust financial position, characterized by strong liquidity, profitability, and cash flow generation. The company's prudent financial management and efficient asset utilization contribute to its favorable credit profile."
1862,B,"Salem Media Group, Inc.",SALM,Standard & Poor's Ratings Services,8/21/2013,Consumer Services,1.606097791,1.185954314,0.002045183,57.9648974,-0.01154752,-0.029084049,1.0,0.145749449,-0.004757326,-0.012682877,-0.013558986,0.411978168,2.395014556,1.850127611,0.649138517,0.608329705,0.629754655,0.000725637,2.61e-06,2.850127611,-0.029084049,4250.057939,0.001152254,0.121278499,0.0,1050606.0,0,"Salem Media Group, Inc. is a company that operates in the media industry. The company's financial indicators suggest a mixed credit profile.

The current ratio, quick ratio, and cash ratio indicate that the company has a relatively healthy liquidity position, with sufficient current assets to cover its short-term obligations. However, the company's days of sales outstanding are relatively high, suggesting that it takes a longer time for the company to collect its receivables.

The net profit margin and pretax profit margin indicate that the company has been experiencing losses, with negative profit margins. This indicates that the company's expenses are exceeding its revenues. The gross profit margin suggests that the company is able to generate revenue, but its operating profit margin is relatively low, indicating that the company has high operating expenses.

The return on assets, return on capital employed, and return on equity are negative, indicating that the company is not effectively utilizing its assets, capital, and equity to generate profits.

The debt-equity ratio and debt ratio are relatively high, suggesting that the company has a significant amount of debt compared to its equity and assets. This indicates a higher financial risk for the company.

Overall, Salem Media Group, Inc. faces challenges in terms of profitability and debt management. The company needs to focus on improving its profit margins, reducing its debt levels, and optimizing its asset utilization to enhance its creditworthiness."
1880,B,Select Medical Holdings Corporation,SEM,Standard & Poor's Ratings Services,10/16/2013,Health Care,1.223075764,1.064905632,0.01162509,48.00011124,0.038442047,0.066473252,0.161367205,0.10130096,0.040598065,0.08086389,0.145491037,1.056084883,5.844895522,2.583693913,0.720958312,0.378117401,0.617396363,0.868380102,0.031553416,3.583693913,0.066473252,7.86952477,1.406519627,0.064699521,28.26613808,1320414.0,0,"Based on the given financial indicators and credit rating, Select Medical Holdings Corporation can be summarized as having a favorable credit condition. 

The company exhibits a healthy liquidity position with a current ratio of 1.22, indicating it has sufficient current assets to cover its short-term liabilities. Moreover, the quick ratio of 1.06 suggests that the company has enough liquid assets to meet its immediate obligations. The cash ratio of 0.01 indicates that the company maintains a conservative cash position.

Select Medical Holdings Corporation demonstrates efficient management of its assets, with a high asset turnover of 1.06, implying effective utilization of its resources to generate sales. The fixed asset turnover of 5.84 signifies the company's ability to generate revenue from its fixed assets.

Profitability analysis reveals positive margins across various levels. The net profit margin of 0.04 and operating profit margin of 0.10 show that the company is efficient in generating profits from its operations. The return on assets and return on capital employed indicate that the company effectively utilizes its assets and capital to generate returns for its investors. The return on equity of 0.15 reflects the company's ability to generate profits for its shareholders relative to their investment.

However, it is worth noting that Select Medical Holdings Corporation has a relatively high debt-equity ratio of 2.58, indicating a significant reliance on debt financing. The debt ratio of 0.72 also suggests a substantial portion of the company's assets are financed by debt. The effective tax rate of 0.38 implies a moderate tax burden on the company's profits.

In conclusion, Select Medical Holdings Corporation demonstrates a favorable credit condition with strong liquidity, efficient asset management, and positive profitability indicators. However, caution should be taken regarding the company's high debt levels."
64,BBB,CMS Energy Corporation,CMS,Egan-Jones Ratings Company,2/9/2015,Public Utilities,1.289473684,1.195630586,0.102780536,44.7924502,0.066443794,0.101546176,1.0,0.160468032,0.024863174,0.042455303,0.129972752,0.374198593,0.535266925,4.227520436,0.808704717,0.342935528,-0.08984105,-0.480413895,5.643015521,5.227520436,0.101546176,9.841446924,5.347376201,0.201560106,2.202064897,811156.0,1,"CMS Energy Corporation is a company with a binaryRating of 1, indicating a good credit rating. The company's financial indicators suggest a healthy overall credit position.

The company has a currentRatio of 1.289, indicating that it has sufficient current assets to cover its current liabilities. This suggests good short-term liquidity. Additionally, the quickRatio of 1.195 further supports the company's ability to meet its short-term obligations.

CMS Energy Corporation has a netProfitMargin of 0.066, indicating a reasonable level of profitability. The company's pretaxProfitMargin of 0.101 suggests efficient management of expenses and a healthy profit level before taxes. The grossProfitMargin of 1.0 reflects a high level of profitability after accounting for the cost of goods sold.

Return on equity, a measure of profitability relative to shareholders' equity, is at 0.13. This indicates that the company is generating a satisfactory return on the investments made by its shareholders. The return on assets of 0.025 suggests efficient use of assets to generate profits.

The debtEquityRatio of 4.23 indicates that the company relies heavily on debt financing. However, the company's debtRatio of 0.81 suggests that it has a significant level of debt relative to its assets. This could potentially impact the company's financial stability and increase its financial risk.

The effectiveTaxRate of 0.34 indicates a moderate tax burden on the company's profits. While the freeCashFlowOperatingCashFlowRatio is negative, suggesting that the company's free cash flow is lower than its operating cash flow, it is important to note that this is just one aspect of the company's financial position.

Overall, CMS Energy Corporation appears to have a good credit position with satisfactory profitability and liquidity. However, its heavy reliance on debt and high debt ratio may pose some financial risks. It is important for investors and stakeholders to closely monitor the company's financial performance and debt management strategies."
1836,B,"Star Group, L.P.",SGU,Egan-Jones Ratings Company,12/22/2015,Consumer Services,1.110584104,0.68461323,0.360874935,19.45238313,0.022430987,0.042042273,0.281135717,0.055912025,0.053117822,0.164265379,0.129554377,2.368055477,24.57747016,1.439000159,0.589995927,0.466465883,0.930180559,2.222187309,1.770847517,2.439000159,0.042042273,3.727174085,2.3889849,0.081737882,38.60796935,1002590.0,0,"Star Group, L.P. is a company with a binary rating of 0, indicating poor creditworthiness. The company's financial indicators suggest several areas of concern.

The company's liquidity position appears weak, with a current ratio of 1.11, quick ratio of 0.68, and cash ratio of 0.36. These ratios indicate that the company may face difficulties in meeting short-term obligations and managing its cash flow effectively.

Profitability measures also raise concerns. The net profit margin is only 2.24%, indicating that the company's profitability is relatively low. Additionally, the pretax profit margin and operating profit margin are 4.20% and 5.59% respectively, suggesting that the company's ability to generate profits from its operations is limited.

The company's efficiency in utilizing its assets is questionable, with an asset turnover of 2.37 and fixed asset turnover of 24.58. These ratios indicate that the company may not be effectively utilizing its assets to generate revenue.

Star Group, L.P. also has a significant amount of debt, with a debt-equity ratio of 1.44 and a debt ratio of 0.59. These ratios indicate that the company is heavily reliant on debt financing, which can increase its financial risk.

Furthermore, the company's effective tax rate is relatively high at 46.65%, which may impact its after-tax profitability.

Overall, Star Group, L.P. faces challenges in its liquidity position, profitability, asset utilization, and debt management. These factors contribute to its poor creditworthiness. It is crucial for the company to address these issues and improve its financial performance to enhance its credit standing."
14,A,Sysco Corporation,SYY,Egan-Jones Ratings Company,5/7/2013,Consumer Non-Durables,1.777323672,1.067739637,0.201212532,25.54964061,0.026464374,0.042094443,0.181132773,0.044610432,0.092731509,0.205734188,0.239397102,3.50401299,10.91237567,1.581615525,0.612645651,0.371309561,0.441310231,1.054366556,1.17208801,2.581615525,0.042094443,8.484768281,2.389173153,0.033132348,15.70710519,96021.0,1,"Sysco Corporation is a company with a binary rating of 1, indicating good credit. This rating is supported by various financial indicators. 

The company's liquidity ratios, such as the current ratio and quick ratio, demonstrate a strong ability to meet short-term obligations. Additionally, the cash ratio indicates a healthy level of cash reserves, providing a cushion for unexpected expenses. 

Sysco Corporation's profitability margins, including net profit margin and gross profit margin, reflect efficient operations and effective cost management. The return on assets, return on capital employed, and return on equity ratios indicate that the company generates attractive returns for its investors. 

Furthermore, the company's asset turnover and fixed asset turnover ratios suggest efficient utilization of its assets to generate sales. 

While Sysco Corporation has a moderate debt-equity ratio and debt ratio, it is still within acceptable limits, indicating a manageable level of leverage. 

The effective tax rate is relatively high, which may be a factor impacting the company's profitability. 

The free cash flow operating cash flow ratio and free cash flow per share indicate that the company generates sufficient cash flow to reinvest in its operations and reward shareholders. 

Sysco Corporation's strong payables turnover ratio suggests effective management of its payables, which helps improve cash flow. 

Overall, Sysco Corporation demonstrates strong financial indicators, indicating a healthy credit profile. The company's efficient operations, profitability, and liquidity position contribute to its positive credit rating."
1180,BBB,"General Mills, Inc.",GIS,Standard & Poor's Ratings Services,9/19/2016,Consumer Non-Durables,0.785131713,0.464294973,0.152292261,30.64015794,0.102480816,0.117212358,0.351957061,0.163459739,0.078176886,0.116268206,0.344286236,0.762844102,4.424377604,3.403938988,0.772930551,0.388997631,0.722678531,3.173317749,1.566037736,4.403938988,0.117212358,14.10980667,4.391050259,0.158774626,5.244857073,40704.0,1,"General Mills, Inc. is a company with a binary credit rating of 1, indicating good creditworthiness. This conclusion is derived from an analysis of various financial indicators. 

The company exhibits a healthy liquidity position, as reflected by its current ratio of 0.785. This indicates that it has sufficient current assets to cover its short-term obligations. Additionally, the quick ratio of 0.464 suggests that General Mills has a strong ability to meet immediate financial obligations without relying heavily on inventory.

General Mills has a positive net profit margin of 0.102, indicating efficient cost management and profitability. Furthermore, its return on equity of 0.344 signifies that the company generates a good return on the capital invested by its shareholders.

The company's asset turnover ratio of 0.763 suggests efficient utilization of its assets to generate revenue. Additionally, the fixed asset turnover ratio of 4.424 reflects effective utilization of fixed assets to generate sales.

General Mills has a relatively high debt equity ratio of 3.404, indicating a higher level of debt compared to equity. However, the company's debt ratio of 0.773 suggests that it is able to manage its debt obligations.

Furthermore, the effective tax rate of 0.389 indicates that General Mills is subject to a moderate level of taxation. The company also exhibits strong free cash flow generation, as indicated by the free cash flow operating cash flow ratio of 0.723.

Overall, General Mills, Inc. demonstrates solid financial performance and creditworthiness. The company's strong liquidity position, profitability, and efficient asset utilization contribute to its positive credit rating. However, the company's relatively high debt equity ratio should be monitored to ensure it remains manageable."
